거래일자,거래시각,계좌ID,거래유형,금액,단위,가맹점,지역,채널,잔액,연령,연체여부
2025-12-16,13:04:40,AC100558,이체,156478,원,롯데마트,경북,ATM,244154.0,32,N
2025-07-21,11:41:22,AC102050,이자,45479,원,,경북,영업점,168868.0,34,N
2025-04-07,11:54:45,AC100348,대출상환,19256,원,CGV,전북,모바일,376490.0,36,N
2025-05-07,12:42:06,AC100839,대출상환,5327,원,,대구,모바일,832081.0,26,N
2025-08-05,20:22:07,AC101216,대출상환,17877,원,다이소,경남,영업점,123632.0,47,N
2025-12-31,09:44:52,AC100546,이체,44923,원,교보문고,충북,전화,960728.0,35,N
2025-05-05,12:43:30,AC100795,수수료,25451,원,CGV,경기,영업점,443349.0,28,N
2025-03-24,17:41:36,AC101631,수수료,103081,원,배달의민족,강원,ATM,131645.0,28,Y
2025-12-24,09:57:11,AC100589,이체,30246,원,CU편의점,부산,영업점,209285.0,39,N
2025-04-16,12:02:05,AC101658,이체,10144,원,이마트,전북,전화,808050.0,38,N
2025-01-10,21:03:20,AC101615,입금,15729,원,현대백화점,울산,전화,265074.0,26,N
2025-05-04,17:06:03,AC100373,공과금,34909,원,SK주유소,제주,영업점,28611.0,26,N
2025-08-24,05:26:49,AC101695,입금,7943,원,메가커피,세종,전화,268912.0,23,N
2025-04-29,06:10:33,AC101493,대출상환,11000,원,한국전력,충남,모바일,178419.0,33,N
2025-10-14,17:58:48,AC100701,입금,79729,원,이마트,충남,모바일,209425.0,37,N
2025-01-01,02:38:10,AC101600,이자,59848,원,,제주,모바일,86949.0,35,N
2025-01-30,13:29:15,AC100564,입금,127746,원,파리바게뜨,제주,모바일,21694.0,32,N
2025-08-25,12:26:50,AC100437,출금,15823,원,,전북,인터넷뱅킹,24347.0,28,N
2025-07-26,18:27:14,AC101146,공과금,11283,원,현대백화점,전북,인터넷뱅킹,232044.0,45,N
2025-05-14,02:36:32,AC101791,이자,16345,원,,경남,영업점,66843.0,27,N
2025-05-04,19:12:44,AC100021,공과금,14690,원,배달의민족,충남,인터넷뱅킹,180776.0,49,N
2025-06-10,03:41:12,AC102176,이자,53881,원,이마트,세종,영업점,1330268.0,34,N
2025-01-01,18:46:29,AC102013,대출상환,62737,원,다이소,대구,영업점,797605.0,32,N
2025-07-09,17:54:25,AC102178,대출상환,19175,원,메가커피,경남,모바일,36909.0,30,N
2025-03-07,16:25:33,AC101541,이체,9816,원,롯데마트,인천,전화,489669.0,32,N
2025-10-10,12:59:16,AC102175,공과금,47509,원,스타벅스,제주,전화,276349.0,25,N
2025-11-08,19:14:01,AC101040,대출상환,116960,원,교보문고,부산,영업점,97265.0,31,N
2025-07-16,12:23:31,AC102171,수수료,179883,원,요기요,인천,인터넷뱅킹,193454.0,26,N
2025-11-06,09:15:52,AC100443,대출상환,7500,원,한국전력,인천,인터넷뱅킹,12801.0,32,N
2025-03-11,20:36:02,AC101703,수수료,78459,원,쿠팡,인천,모바일,344771.0,25,N
2025-05-09,21:11:43,AC102052,수수료,530345,원,,강원,전화,85081.0,24,N
2025-10-23,09:29:28,AC101698,입금,23584,원,넷플릭스,전북,전화,98005.0,20,N
2025-08-27,12:11:25,AC101236,수수료,4231,원,스타벅스,세종,전화,158259.0,35,N
2025-01-01,19:10:51,AC102180,이체,58080,원,올리브영,세종,영업점,81101.0,24,N
2025-12-31,19:22:46,AC102020,출금,88558,원,메가커피,강원,모바일,309202.0,28,N
2025-03-30,17:25:13,AC100839,이체,17347,원,,전남,모바일,90622.0,26,N
2025-07-01,12:12:36,AC100310,이체,3496,원,,경북,전화,70078.0,20,N
2025-03-13,21:51:32,AC100056,이자,23220,원,넷플릭스,부산,전화,142389.0,33,N
2025-10-22,12:19:55,AC100487,출금,22145,원,,인천,인터넷뱅킹,43483.0,28,N
2025-09-08,17:27:11,AC100941,카드결제,19583,원,CGV,제주,영업점,332532.0,23,N
2025-10-28,13:11:40,AC100429,대출상환,88128,원,KT통신,전남,인터넷뱅킹,73252.0,33,N
2025-05-06,15:02:16,AC100991,카드결제,65100,원,KT통신,광주,영업점,54872.0,34,N
2025-08-07,13:35:06,AC101515,수수료,15850,원,무신사,세종,ATM,98531.0,31,N
2025-01-01,12:57:47,AC101676,이자,86295,원,요기요,제주,영업점,109712.0,34,N
2025-06-11,19:00:25,AC100196,이자,13175,원,,인천,영업점,259858.0,27,N
2025-09-02,16:54:35,AC100251,이자,21143,원,KT통신,세종,모바일,1645708.0,32,Y
2025-04-28,17:51:09,AC100062,대출상환,22861,원,현대백화점,대전,모바일,259475.0,34,N
2025-02-11,17:59:48,AC101835,공과금,24843,원,한국전력,강원,인터넷뱅킹,105373.0,32,N
2025-09-26,19:15:18,AC101397,카드결제,27565,원,GS25편의점,경남,영업점,42521.0,29,N
2025-10-22,21:11:53,AC100295,입금,118500,원,CGV,울산,영업점,67585.0,21,N
2025-01-01,11:30:57,AC102151,카드결제,7226,원,무신사,울산,모바일,156364.0,26,Y
2025-06-09,06:00:21,AC101374,입금,84282,원,배달의민족,대구,ATM,224647.0,28,Y
2025-05-20,18:25:44,AC100771,카드결제,26977,원,파리바게뜨,경남,ATM,110145.0,34,Y
2025-08-28,12:00:24,AC101851,수수료,26363,원,한국전력,제주,인터넷뱅킹,81797.0,29,Y
2025-05-25,13:19:19,AC100735,출금,34027,원,,부산,모바일,202501.0,36,N
2025-01-01,09:10:07,AC100522,입금,33450,원,넷플릭스,제주,ATM,365762.0,29,N
2025-05-21,20:10:39,AC100042,이자,27417,원,,울산,영업점,177303.0,28,Y
2025-06-01,11:58:42,AC101304,대출상환,44972,원,파리바게뜨,대구,모바일,41485.0,28,N
2025-08-13,12:38:14,AC100124,공과금,12024,원,파리바게뜨,부산,ATM,151813.0,34,N
2025-10-03,08:07:05,AC101500,카드결제,86184,원,롯데마트,전남,모바일,16864.0,33,N
2025-08-16,20:01:46,AC101839,수수료,35195,원,CU편의점,경남,모바일,1278819.0,20,N
2025-07-22,21:02:42,AC101453,입금,27835,원,요기요,대구,ATM,64046.0,25,N
2025-08-21,13:24:48,AC101570,대출상환,165600,원,무신사,경남,전화,211784.0,30,N
2025-11-05,12:44:09,AC101769,공과금,54755,원,이마트,제주,ATM,196861.0,24,N
2025-08-23,09:12:22,AC100975,출금,7808,원,,제주,인터넷뱅킹,45481.0,22,N
2025-07-09,19:49:21,AC100700,공과금,141741,원,요기요,대구,모바일,87027.0,38,N
2025-09-01,09:23:22,AC100333,수수료,6956,원,현대백화점,충북,영업점,504772.0,29,N
2025-09-19,20:27:51,AC100940,공과금,29320,원,파리바게뜨,경기,전화,32796.0,33,N
2025-05-10,12:06:07,AC100308,이체,196780,원,이마트,대구,모바일,62545.0,34,N
2025-12-20,23:34:50,AC101958,이체,118370,원,롯데마트,충남,모바일,115828.0,28,N
2025-02-13,14:14:12,AC100481,이자,248090,원,CGV,경기,전화,464713.0,48,N
2025-04-05,13:49:26,AC102091,이체,4301,원,,세종,모바일,178290.0,36,N
2025-11-18,13:45:55,AC100785,공과금,3627,원,메가커피,대전,영업점,384798.0,47,N
2025-08-09,07:40:18,AC100334,이체,10604,원,스타벅스,서울,모바일,62792.0,28,N
2025-06-19,12:14:14,AC100897,카드결제,25831,원,,대전,인터넷뱅킹,14361.0,32,N
2025-11-06,11:26:49,AC100563,공과금,16029,원,배달의민족,충북,ATM,57724.0,27,N
2025-09-10,11:39:01,AC100122,출금,230230,원,,경북,ATM,202392.0,37,N
2025-11-12,21:33:00,AC100369,수수료,11618,원,요기요,세종,ATM,663266.0,31,N
2025-08-06,19:36:23,AC100335,출금,248519,원,파리바게뜨,울산,영업점,1877822.0,33,N
2025-01-03,20:01:19,AC101297,출금,836089,원,한국전력,제주,전화,118079.0,28,N
2025-07-25,20:20:40,AC101832,출금,148726,원,다이소,경북,전화,25624.0,32,N
2025-06-18,21:09:44,AC101415,카드결제,35778,원,,대전,전화,86817.0,28,N
2025-07-15,13:18:27,AC100806,수수료,148955,원,다이소,경북,ATM,276354.0,39,N
2025-05-08,09:46:59,AC101430,공과금,9050,원,쿠팡,경기,전화,288997.0,33,N
2025-03-31,03:35:18,AC101726,공과금,18500,원,파리바게뜨,충북,영업점,83712.0,35,N
2025-12-31,12:39:42,AC102156,이자,55343,원,올리브영,서울,ATM,79775.0,27,N
2025-09-26,11:46:44,AC101430,카드결제,12012,원,한국전력,광주,영업점,36105.0,33,N
2025-05-16,13:27:06,AC101911,입금,103092,원,현대백화점,경남,영업점,230714.0,29,N
2025-08-15,21:36:14,AC101283,공과금,14415,원,한국전력,세종,ATM,251837.0,28,N
2025-09-28,11:13:11,AC100754,이체,46499,원,CU편의점,울산,모바일,245121.0,39,N
2025-05-26,18:31:03,AC102165,공과금,57208,원,,강원,모바일,124070.0,23,N
2025-12-31,19:15:29,AC101269,입금,388110,원,배달의민족,전북,인터넷뱅킹,288499.0,25,N
2025-10-24,12:02:24,AC100378,수수료,25845,원,GS25편의점,울산,모바일,73049.0,28,N
2025-07-20,21:08:44,AC101497,수수료,4613,원,,제주,모바일,166871.0,24,N
2025-12-03,04:59:19,AC101058,카드결제,3614,원,CGV,인천,모바일,519090.0,31,N
2025-06-18,05:46:40,AC101258,이자,73725,원,CGV,제주,ATM,55976.0,35,N
2025-07-27,12:20:13,AC102153,수수료,100723,원,올리브영,경남,영업점,319157.0,28,N
2025-01-05,09:10:42,AC100721,공과금,13898,원,,대전,영업점,101010.0,32,N
2025-08-31,22:54:19,AC101872,입금,11570,원,이마트,대전,모바일,28536.0,34,N
2025-01-01,11:48:30,AC102089,출금,27621,원,다이소,울산,영업점,83160.0,39,N
2025-07-20,09:13:59,AC100906,이체,20645,원,,경북,전화,870592.0,28,N
2025-10-28,11:58:17,AC101640,카드결제,43900,원,KT통신,제주,영업점,42503.0,30,Y
2025-05-12,12:41:27,AC100438,수수료,64100,원,스타벅스,경기,전화,145705.0,42,N
2025-04-15,20:59:31,AC100672,입금,26226,원,,충남,영업점,451927.0,35,N
2025-07-11,13:40:29,AC101288,이자,79910,원,KT통신,전남,전화,156341.0,28,N
2025-04-23,09:45:31,AC101795,입금,37985,원,CU편의점,부산,전화,94883.0,29,N
2025-09-21,19:59:30,AC100731,수수료,14726,원,,강원,영업점,219943.0,30,N
2025-06-17,09:06:49,AC100532,카드결제,64786,원,KT통신,서울,영업점,220702.0,32,N
2025-12-31,16:29:40,AC101852,출금,24208,원,교보문고,경남,모바일,81482.0,26,N
2025-06-25,09:07:32,AC100545,카드결제,18800,원,넷플릭스,세종,전화,236128.0,31,N
2025-11-28,09:49:28,AC101606,이자,68682,원,배달의민족,광주,모바일,237629.0,27,N
2025-04-14,12:51:07,AC100848,공과금,108900,원,메가커피,busan,ATM,432858.0,30,N
2025-01-27,19:42:04,AC101493,공과금,49672,원,CGV,제주,인터넷뱅킹,132897.0,33,N
2025-04-14,17:03:04,AC100599,공과금,9535,원,배달의민족,제주,모바일,311609.0,31,N
2025-09-02,20:07:48,AC102062,대출상환,26078,원,올리브영,제주,영업점,21938.0,26,N
2025-05-29,21:53:19,AC100487,수수료,1543,원,교보문고,제주,ATM,169264.0,28,N
2025-06-19,13:48:00,AC102094,출금,19509,원,올리브영,인천,영업점,101983.0,30,N
2025-06-06,12:31:22,AC101218,카드결제,151444,원,한국전력,강원,전화,167982.0,21,Y
2025-09-12,21:19:09,AC100864,대출상환,8595,원,,충북,모바일,642727.0,46,N
2025-09-30,12:44:11,AC100895,이체,31461,원,한국전력,부산,모바일,126704.0,34,N
2025-01-24,12:15:39,AC101026,수수료,27175,원,쿠팡,서울,전화,55356.0,34,N
2025-07-04,19:52:21,AC100128,출금,127372,원,,경남,전화,315775.0,22,N
2025-05-26,03:21:39,AC101622,이체,37249,원,쿠팡,울산,영업점,215721.0,31,N
2025-12-11,17:27:31,AC101184,이자,49142,원,스타벅스,인천,영업점,135534.0,26,N
2025-04-14,09:21:42,AC100235,카드결제,22359,원,배달의민족,제주,영업점,78905.0,29,N
2025-03-13,12:17:32,AC101543,이체,29263,원,쿠팡,울산,모바일,231523.0,31,N
2025-01-28,04:06:05,AC101536,출금,19878,원,한국전력,전남,ATM,477415.0,33,N
2025-08-06,20:22:58,AC102004,이자,5969,원,롯데마트,제주,인터넷뱅킹,185705.0,32,N
2025-04-17,09:55:49,AC101276,이자,5949,원,,울산,영업점,507719.0,30,N
2025-07-17,12:01:05,AC100147,출금,28954,원,KT통신,세종,인터넷뱅킹,1433895.0,24,N
2025-04-06,06:08:46,AC100433,카드결제,27446,원,이마트,인천,영업점,202676.0,28,N
2025-07-19,12:04:39,AC101723,공과금,28474,원,한국전력,경기,모바일,58502.0,30,N
2025-05-28,13:06:07,AC100906,대출상환,14682,원,넷플릭스,경기,전화,130789.0,28,N
2025-04-28,13:13:08,AC100187,수수료,6263,원,,광주,영업점,141089.0,34,N
2025-03-16,17:23:40,AC101428,이체,947,원,쿠팡,전북,ATM,31583.0,49,N
2025-02-05,13:32:16,AC100265,입금,106046,원,GS25편의점,대전,모바일,108074.0,28,N
2025-10-13,17:43:20,AC101401,카드결제,24650,원,배달의민족,울산,ATM,190432.0,22,N
2025-09-30,03:39:20,AC100061,출금,44656,원,스타벅스,경기,영업점,85257.0,22,N
2025-03-25,12:31:50,AC101371,카드결제,106068,원,,부산,ATM,112960.0,34,N
2025-12-31,10:34:47,AC100678,이자,31200,원,이마트,충남,모바일,165013.0,41,N
2025-04-21,21:02:34,AC101973,이체,62864,원,,서울,전화,638130.0,28,N
2025-01-15,09:14:09,AC100126,수수료,73603,원,GS25편의점,광주,인터넷뱅킹,154515.0,28,N
2025-10-20,11:15:48,AC101103,수수료,36659,원,한국전력,전북,인터넷뱅킹,169029.0,30,N
2025-01-01,23:27:29,AC100309,대출상환,52481,원,,부산,전화,373914.0,28,N
2025-05-09,09:07:45,AC100882,출금,27977,원,KT통신,busan,인터넷뱅킹,37610.0,31,N
2025-07-23,21:10:28,AC100707,대출상환,93429,원,올리브영,제주,ATM,54639.0,20,N
2025-03-01,07:08:24,AC101001,이체,27000,원,,제주,모바일,53963.0,32,N
2025-06-08,12:16:11,AC101112,공과금,4366,원,현대백화점,제주,인터넷뱅킹,163659.0,31,N
2025-07-05,09:18:24,AC101676,대출상환,9315,원,롯데마트,인천,인터넷뱅킹,376124.0,34,N
2025-06-17,21:39:28,AC102045,입금,28000,원,SK주유소,광주,모바일,348799.0,25,N
2025-09-24,18:12:19,AC100322,이자,138863,원,,대전,인터넷뱅킹,151251.0,29,N
2025-08-06,17:20:38,AC101844,이체,14967,원,CGV,부산,인터넷뱅킹,86733.0,20,N
2025-01-01,11:02:00,AC101166,공과금,100663,원,스타벅스,충북,전화,33093.0,37,N
2025-04-16,21:49:47,AC101626,출금,1458,원,배달의민족,Seoul,ATM,67891.0,26,N
2025-04-08,09:00:21,AC100785,입금,10282,원,현대백화점,서울,인터넷뱅킹,63587.0,47,N
2025-04-23,10:03:41,AC100944,공과금,41872,원,요기요,경기,모바일,517196.0,42,N
2025-07-10,13:46:14,AC100146,공과금,36184,원,현대백화점,,전화,,22,N
2025-12-31,12:58:42,AC100173,이자,165178,원,이마트,경기,ATM,39865.0,31,N
2025-11-21,01:37:51,AC100990,입금,6795,원,메가커피,경남,전화,46360.0,35,N
2025-07-04,18:29:58,AC100658,입금,26813,원,,전남,인터넷뱅킹,436073.0,36,N
2025-06-28,12:20:30,AC101217,입금,4400,원,SK주유소,경기,인터넷뱅킹,59982.0,30,N
2025-09-05,13:12:01,AC100028,출금,4932,원,,강원,전화,301680.0,23,N
2025-09-14,12:22:07,AC100411,카드결제,42773,원,배달의민족,강원,ATM,1246834.0,30,N
2025-05-21,12:02:10,AC101041,이체,7416,원,다이소,전남,모바일,105518.0,26,N
2025-06-11,12:13:35,AC101768,이체,891654,원,,대구,인터넷뱅킹,509552.0,29,N
2025-03-06,18:23:41,AC100486,출금,6013,원,현대백화점,제주,인터넷뱅킹,59789.0,25,N
2025-10-10,14:28:08,AC101352,대출상환,73400,원,SK주유소,서울,모바일,28194.0,43,N
2025-10-15,23:44:28,AC100067,공과금,43000,원,한국전력,울산,영업점,100810.0,47,N
2025-03-08,17:47:26,AC100126,이체,5693,원,, 서울,ATM,622459.0,28,N
2025-08-27,17:19:25,AC101694,대출상환,267175,원,CGV,전남,영업점,64448.0,23,N
2025-03-25,16:29:36,AC101674,출금,24416,원,,서울,ATM,1168857.0,31,N
2025-12-31,19:56:16,AC101211,이체,23268,원,스타벅스,인천,ATM,152444.0,20,N
2025-08-27,13:12:19,AC100060,이체,26200,원,스타벅스,경남,모바일,26023.0,25,N
2025-07-27,13:45:34,AC100458,입금,5928,원,넷플릭스,부산,ATM,27640.0,35,N
2025-09-09,20:53:39,AC101802,이자,56735,원,올리브영,전남,전화,105001.0,23,N
2025-07-25,11:34:02,AC101976,공과금,58565,원,쿠팡,충북,ATM,97696.0,26,N
2025-07-12,09:21:14,AC100460,수수료,43417,원,현대백화점,강원,모바일,253726.0,33,N
2025-07-05,18:38:39,AC100270,대출상환,18930,원,KT통신,서울,ATM,296839.0,26,N
2025-03-19,20:33:35,AC101274,이자,7176,원,다이소,경남,영업점,106014.0,34,N
2025-08-21,12:41:47,AC101543,카드결제,89824,원,이마트,서울,ATM,86029.0,31,N
2025-03-17,17:30:44,AC101539,이체,125165,원,메가커피,대전,인터넷뱅킹,835342.0,36,N
2025-06-29,17:26:14,AC100135,카드결제,71680,원,한국전력,부산,ATM,328491.0,32,N
2025-07-04,12:47:34,AC100202,이체,23753,원,,경남,영업점,58632.0,33,N
2025-05-26,21:31:02,AC100147,이자,4580,원,현대백화점,울산,인터넷뱅킹,208987.0,24,N
2025-05-16,12:38:20,AC101560,출금,58081,원,이마트,busan,인터넷뱅킹,69289.0,34,N
2025-05-13,20:27:59,AC100356,출금,2634,원,넷플릭스,경남,인터넷뱅킹,138514.0,25,Y
2025-01-01,01:25:14,AC101540,이자,114600,원,이마트,경북,ATM,140430.0,38,N
2025-03-04,00:26:05,AC101142,대출상환,16833,원,배달의민족,광주,모바일,278055.0,23,N
2025-08-15,20:22:59,AC100238,출금,83400,원,SK주유소,전남,전화,51469.0,38,N
2025-09-09,18:05:52,AC101916,입금,31046,원,배달의민족,경남,ATM,37417.0,32,Y
2025-05-05,19:09:59,AC100778,카드결제,5132,원,무신사,경기,ATM,81428.0,27,N
2025-06-11,23:08:27,AC101239,이자,24506,원,CU편의점,전북,전화,71916.0,27,Y
2025-12-31,17:07:41,AC101206,출금,219031,원,메가커피,인천,모바일,336988.0,30,N
2025-08-24,13:08:25,AC101233,수수료,107248,원,요기요,대전,전화,320322.0,35,N
2025-06-21,21:57:06,AC101377,대출상환,14927,원,쿠팡,부산,인터넷뱅킹,119031.0,26,N
2025-04-29,11:57:46,AC100960,출금,87953,원,교보문고,충북,영업점,142673.0,25,N
2025-07-01,09:58:49,AC100752,이체,13900,원,한국전력,광주,ATM,144176.0,33,N
2025-09-22,19:18:23,AC100893,카드결제,23885,원,파리바게뜨,대구,ATM,102611.0,30,N
2025-06-12,23:22:55,AC101307,이자,51579,원,쿠팡,경남,영업점,59448.0,34,N
2025-10-25,17:46:50,AC100921,출금,111333,원,요기요,인천,영업점,204344.0,29,N
2025-06-17,18:09:16,AC101251,이자,195607,원,교보문고,경북,ATM,165476.0,27,N
2025-06-30,12:09:09,AC100054,이자,4307,원,,부산,ATM,275613.0,20,N
2025-08-25,18:06:55,AC100143,카드결제,9716,원,무신사,충북,모바일,184241.0,27,Y
2025-10-08,20:56:52,AC101685,이자,48283,원,배달의민족,전남,인터넷뱅킹,260579.0,25,N
2025-03-17,12:50:29,AC101821,공과금,16438,원,배달의민족,대전,인터넷뱅킹,115989.0,32,N
2025-12-31,21:17:00,AC101834,이체,29000,원,한국전력,대구,인터넷뱅킹,477076.0,26,N
2025-09-23,13:30:03,AC100871,출금,30512,원,배달의민족,세종,인터넷뱅킹,690673.0,36,Y
2025-07-20,04:15:17,AC100737,수수료,19502,원,GS25편의점,광주,영업점,239922.0,29,N
2025-04-10,18:54:05,AC100541,수수료,142280,원,요기요,세종,전화,455345.0,24,N
2025-06-23,19:32:26,AC101492,입금,19700,원,CU편의점,대전,ATM,192867.0,21,Y
2025-05-16,19:30:03,AC100011,공과금,118400,원,현대백화점,광주,모바일,196644.0,42,N
2025-10-21,13:27:37,AC101016,입금,37167,원,,전남,ATM,73666.0,25,N
2025-01-01,19:13:53,AC100209,카드결제,36372,원,CGV,부산,인터넷뱅킹,368529.0,30,N
2025-12-31,13:34:00,AC101942,이체,55621,원,롯데마트,세종,영업점,218137.0,24,N
2025-09-15,11:50:58,AC100912,이체,237646,원,다이소,경남,ATM,99698.0,29,N
2025-07-04,12:40:54,AC101212,대출상환,16727,원,이마트,전남,전화,94681.0,21,N
2025-05-20,19:15:01,AC101562,이체,28884,원,,강원,인터넷뱅킹,264445.0,24,N
